income,education_years,land_owned,age,employment_years,has_collateral,num_dependents,credit_score,district,gender,caste,loan_approved
156633,15,9.92,43,2,1,2,642,Bhopal,0,0,1
58262,7,0.397,30,15,0,0,372,Hyderabad,1,1,0
60805,6,1.04,61,0,0,2,488,Delhi,1,0,0
50618,10,0.6880000000000001,54,35,0,4,394,Chennai,0,1,0
61485,10,0.11599999999999999,30,6,1,4,510,Chennai,1,1,0
77120,11,5.79,55,40,1,7,626,Hyderabad,0,0,1
96239,3,1.4560000000000002,42,37,0,0,216,Chennai,0,1,0
81276,5,0.32000000000000006,64,17,1,6,559,Patna,0,1,0
51288,3,0.887,40,14,0,4,511,Delhi,1,1,0
160328,4,1.98,39,28,1,2,623,Chennai,0,0,1
86768,13,2.9960000000000004,38,40,0,3,548,Mumbai,0,1,1
77635,12,0.705,47,13,0,2,343,Hyderabad,1,0,0
23776,8,2.0325,28,15,1,7,219,Delhi,1,0,0
41127,0,0.295,21,4,0,3,194,Mumbai,1,0,0
60833,10,7.56,50,32,0,2,736,Delhi,0,0,1
13450,10,0.098,64,13,0,1,367,Hyderabad,1,1,0
30607,6,1.788,29,34,0,2,242,Lucknow,0,1,0
121705,15,2.936,26,16,1,6,278,Delhi,0,1,0
118937,19,1.73,49,21,1,5,524,Patna,0,0,1
50248,14,0.715,28,0,0,4,194,Jaipur,1,0,0
103229,17,8.65,54,24,0,7,483,Pune,0,0,1
97622,13,3.54,41,5,0,0,472,Patna,0,1,0
57895,3,0.1125,24,8,0,2,176,Pune,1,0,0
73266,0,0.672,25,30,0,1,428,Kolkata,0,1,0
27066,0,0.11699999999999999,50,8,1,1,468,Chennai,1,1,0
60431,7,0.45,42,24,0,0,259,Bhopal,1,0,0
25271,12,2.425,18,30,0,4,478,Lucknow,1,0,0
60281,0,0.5519999999999999,20,28,0,4,407,Pune,1,1,0
54038,0,1.8719999999999999,57,3,0,2,653,Hyderabad,0,1,0
126541,5,9.84,45,13,0,8,745,Lucknow,0,0,1
76842,13,5.57,60,12,0,5,531,Patna,0,0,0
41990,3,6.61,50,26,0,5,599,Mumbai,0,0,0
89245,8,0.8325,63,15,0,5,545,Lucknow,1,0,0
29320,11,1.528,18,26,1,1,340,Lucknow,0,1,0
79945,0,1.485,55,0,0,7,520,Kolkata,1,0,0
107448,12,0.27999999999999997,70,38,0,5,557,Bhopal,0,1,1
143133,18,2.56,44,20,0,2,556,Kolkata,0,0,1
99320,12,0.4925,55,32,0,8,613,Lucknow,1,0,0
10598,12,0.064,52,10,0,1,668,Kolkata,0,1,0
18849,5,5.37,27,30,1,6,481,Bhopal,0,0,0
9781,0,0.561,29,18,0,2,525,Chennai,1,1,0
126072,15,3.84,27,26,0,5,399,Mumbai,0,0,0
71348,3,1.076,51,7,0,4,537,Patna,0,1,0
124716,6,2.608,41,32,1,5,410,Jaipur,0,1,0
65434,0,0.135,45,3,0,7,5,Lucknow,1,1,0
38131,12,1.2975,39,26,0,2,209,Lucknow,1,0,0
43359,5,3.072,62,33,0,1,243,Jaipur,0,1,0
21897,4,0.656,33,15,1,7,267,Bhopal,0,1,0
44084,3,7.53,30,35,1,0,332,Jaipur,0,0,0
19800,4,0.7610000000000001,53,0,0,1,71,Jaipur,1,1,0
58380,8,0.24,53,11,0,0,432,Chennai,0,1,0
9703,0,0.0475,60,18,0,4,226,Mumbai,1,0,0
31425,0,2.435,40,8,0,7,633,Lucknow,1,0,0
77260,15,1.93,31,19,1,1,435,Jaipur,0,0,0
57739,0,0.8220000000000001,49,12,0,3,408,Delhi,1,1,0
22680,2,0.562,20,21,0,3,120,Mumbai,1,1,0
42206,0,0.264,44,11,0,6,477,Mumbai,1,1,0
81986,2,0.325,36,0,0,0,213,Delhi,1,0,0
77464,6,1.2425,39,9,1,8,624,Chennai,1,0,0
74473,16,1.6280000000000001,18,17,0,2,186,Pune,0,1,0
6010,0,0.6990000000000001,22,9,0,5,190,Kolkata,1,1,0
59414,1,2.26,66,0,0,4,576,Mumbai,1,0,0
49509,0,0.8050000000000002,50,3,0,3,385,Bhopal,1,1,0
35528,5,0.274,68,23,0,8,277,Hyderabad,1,1,0
38651,0,2.1975,36,0,0,8,567,Bhopal,1,0,0
36557,1,3.3320000000000003,53,9,0,0,231,Lucknow,0,1,0
75272,7,9.29,68,10,1,6,704,Patna,0,0,1
67253,0,0.459,23,5,0,8,395,Mumbai,1,1,0
52401,4,3.0760000000000005,32,25,0,4,390,Jaipur,0,1,0
6048,0,0.592,53,21,0,0,269,Kolkata,1,1,0
78728,4,1.244,50,3,0,7,724,Pune,0,1,0
91872,9,9.94,41,38,0,4,581,Hyderabad,0,0,1
52872,0,0.095,44,2,0,5,517,Hyderabad,1,0,0
6110,0,0.16200000000000003,66,15,1,6,215,Kolkata,1,1,0
9975,0,0.893,28,13,0,6,431,Bhopal,1,1,0
48891,4,0.061,66,0,0,6,320,Pune,1,1,0
170423,10,8.87,40,36,0,0,792,Hyderabad,0,0,1
16437,3,0.7150000000000001,50,0,0,6,127,Mumbai,1,1,0
88903,5,0.37,58,11,0,2,373,Kolkata,0,0,0
47201,5,1.0725,63,12,1,4,595,Chennai,1,0,0
44401,2,0.754,64,0,0,4,451,Lucknow,1,1,0
97289,16,5.83,46,6,1,7,761,Mumbai,0,0,1
72328,9,2.34,48,0,0,6,557,Chennai,1,0,0
51432,0,2.17,18,32,0,6,375,Hyderabad,1,0,0
165946,1,3.33,51,35,0,5,747,Bhopal,0,0,1
197003,10,0.85,35,21,1,6,401,Mumbai,0,0,1
84560,2,2.36,35,20,0,6,402,Jaipur,1,0,0
65516,2,5.17,23,8,0,4,503,Chennai,0,0,0
46316,11,0.185,69,17,0,4,205,Jaipur,1,0,0
148498,19,8.17,57,11,1,3,623,Pune,0,0,1
80283,8,2.1725,18,0,0,3,283,Patna,1,0,0
105009,13,6.39,64,7,1,4,356,Kolkata,0,0,0
114409,0,1.7920000000000003,59,32,0,8,385,Lucknow,0,1,0
59816,16,6.62,47,3,0,5,728,Patna,0,0,0
6841,0,0.7070000000000001,21,5,0,7,147,Lucknow,1,1,0
37957,0,0.893,49,20,0,8,300,Kolkata,1,1,0
32512,7,0.9560000000000001,27,5,0,3,289,Chennai,1,1,0
12361,14,2.056,60,8,0,6,200,Kolkata,0,1,0
25451,7,7.98,22,8,0,4,436,Mumbai,0,0,0
108863,7,9.65,26,25,0,3,668,Kolkata,0,0,1
25278,2,1.51,22,16,1,6,821,Kolkata,0,0,0
21008,0,0.018,28,32,1,2,435,Pune,1,1,0
138030,11,8.69,52,3,0,0,329,Delhi,0,0,0
95683,12,0.78,44,2,0,6,627,Mumbai,0,1,0
27864,0,0.042,21,20,0,8,224,Bhopal,1,1,0
39562,6,0.16000000000000003,27,16,0,1,385,Bhopal,1,1,0
45056,9,1.536,56,20,1,6,608,Bhopal,0,1,0
118423,18,2.19,50,11,0,1,828,Pune,0,0,1
77348,4,1.22,55,0,0,2,207,Bhopal,0,1,0
41320,14,2.4375,25,0,0,2,245,Hyderabad,1,0,0
36869,11,7.04,66,6,0,3,798,Kolkata,0,0,0
13025,0,2.8480000000000003,41,9,0,5,366,Kolkata,0,1,0
167353,10,0.95,56,14,1,2,671,Lucknow,0,0,1
45736,9,0.7320000000000001,50,31,1,8,137,Pune,1,1,0
16537,0,2.956,58,10,1,1,516,Patna,0,1,0
48833,14,1.65,60,14,0,6,333,Delhi,1,0,0
74100,8,0.57,36,4,0,5,410,Bhopal,1,0,0
23422,7,1.0575,19,18,0,1,490,Kolkata,1,0,0
37429,4,2.115,28,32,0,2,649,Bhopal,1,0,0
108108,13,1.675,52,8,0,5,668,Mumbai,1,0,1
65874,3,2.9320000000000004,34,12,0,3,475,Kolkata,0,1,0
82087,3,5.87,59,11,0,0,718,Mumbai,0,0,1
87283,5,1.125,20,20,0,0,480,Pune,1,0,0
17659,0,0.759,39,12,0,2,157,Patna,1,1,0
47886,1,0.272,52,19,0,7,254,Patna,0,1,0
46908,4,0.673,38,11,0,3,371,Bhopal,1,1,0
81897,11,9.97,42,30,0,0,820,Lucknow,0,0,1
111943,11,3.12,56,7,0,7,285,Pune,0,1,0
54109,5,0.29100000000000004,19,15,0,5,366,Lucknow,1,1,0
99893,16,1.1119999999999999,18,10,0,0,581,Pune,0,1,0
189398,19,6.67,24,38,0,5,402,Lucknow,0,0,1
29924,19,8.96,37,32,0,0,624,Kolkata,0,0,0
45810,0,0.5780000000000001,60,6,0,2,372,Kolkata,1,1,0
125253,10,5.27,23,3,0,1,637,Patna,0,0,0
115297,12,1.6,53,0,0,3,332,Kolkata,0,0,0
15869,8,7.15,68,31,0,1,407,Bhopal,0,0,0
40071,0,0.702,38,2,1,4,421,Delhi,1,1,0
5724,1,0.9670000000000001,68,21,0,3,268,Patna,1,1,0
8973,0,0.30000000000000004,63,28,0,5,72,Pune,1,1,0
44800,2,0.756,52,10,0,6,180,Patna,1,1,0
116694,11,1.736,53,35,0,1,331,Mumbai,0,1,0
97409,5,5.58,25,33,0,1,811,Patna,0,0,1
38248,9,8.16,67,6,0,7,367,Kolkata,0,0,0
123232,8,0.8880000000000001,21,19,0,8,551,Pune,0,1,0
96323,0,0.8575,60,3,0,4,467,Bhopal,1,0,0
60861,8,0.7730000000000001,33,23,0,6,31,Mumbai,1,1,0
12663,12,1.425,20,0,1,8,198,Mumbai,1,0,0
100947,16,0.92,24,21,1,0,558,Mumbai,0,0,0
67880,2,0.43,19,32,0,7,496,Bhopal,1,1,0
59118,2,0.5870000000000001,18,31,0,8,174,Chennai,1,1,0
106829,20,9.1,18,23,0,8,666,Pune,0,0,1
107708,1,1.88,55,30,1,6,314,Mumbai,0,0,0
66081,5,3.224,68,3,0,2,230,Jaipur,0,1,0
90380,6,0.3275,24,15,0,4,226,Patna,1,0,0
103302,4,0.968,41,16,0,1,648,Jaipur,0,1,0
35813,0,0.24300000000000002,22,31,0,2,201,Mumbai,1,1,0
41512,3,0.877,38,10,0,6,217,Kolkata,1,1,0
35025,15,1.99,45,39,1,0,340,Mumbai,0,0,0
53814,9,0.787,35,29,0,2,384,Patna,1,1,0
28102,4,0.462,41,25,0,4,335,Kolkata,1,1,0
55797,0,3.9960000000000004,49,32,1,3,284,Lucknow,0,1,0
43699,6,0.8390000000000001,62,0,0,2,202,Pune,1,1,0
107746,6,1.85,50,27,0,5,629,Patna,1,0,0
67745,4,0.8710000000000001,27,4,1,5,94,Kolkata,1,1,0
94444,11,2.536,26,8,1,3,356,Patna,0,1,0
101517,9,2.11,66,26,0,8,184,Patna,1,0,0
13434,0,1.044,50,33,0,5,403,Chennai,0,1,0
125623,12,0.392,50,15,0,8,559,Jaipur,0,1,0
31543,0,0.6160000000000001,24,9,0,1,254,Mumbai,1,1,0
110817,3,1.74,21,17,0,5,477,Kolkata,0,1,0
53340,13,1.065,45,29,0,3,290,Bhopal,1,0,0
121133,2,5.27,40,31,1,1,663,Mumbai,0,0,1
25751,11,3.61,70,6,1,4,372,Hyderabad,0,0,0
33669,13,1.565,49,14,0,2,179,Mumbai,1,0,0
141649,15,0.31,61,22,1,5,754,Bhopal,0,0,1
12293,7,2.425,33,9,0,7,455,Bhopal,1,0,0
37120,5,0.925,63,0,0,3,123,Lucknow,1,1,0
61871,14,2.3375,27,31,0,3,574,Patna,1,0,0
15703,6,0.365,31,15,1,4,13,Jaipur,1,1,0
66911,0,0.532,56,5,0,5,415,Delhi,1,1,0
116948,16,9.54,53,4,0,6,326,Mumbai,0,0,0
15906,8,0.902,51,13,0,5,49,Lucknow,1,1,0
16697,0,0.79,41,13,0,6,186,Kolkata,1,1,0
54828,1,0.40700000000000003,35,1,0,8,56,Hyderabad,1,1,0
94308,8,1.41,33,17,0,3,153,Chennai,1,0,0
33047,13,3.172,58,14,0,0,717,Kolkata,0,1,0
28261,13,2.73,54,37,1,8,670,Chennai,0,0,0
91709,0,6.26,58,40,0,6,385,Lucknow,0,0,0
72140,8,3.312,42,0,0,3,339,Mumbai,0,1,0
66888,8,1.7675,25,5,0,7,544,Patna,1,0,0
29376,0,0.47900000000000004,41,27,0,6,105,Mumbai,1,1,0
25729,8,1.4625,37,22,0,1,510,Mumbai,1,0,0
15758,13,2.4725,65,19,0,0,631,Kolkata,1,0,0
11056,3,1.505,47,25,0,8,394,Bhopal,1,0,0
22275,7,1.965,37,26,0,6,408,Bhopal,1,0,0
41232,0,0.727,35,30,0,0,257,Bhopal,1,1,0
99880,7,1.7525,21,14,1,3,339,Bhopal,1,0,0
45938,1,0.7160000000000001,65,10,0,4,526,Lucknow,1,1,0
58817,0,0.454,53,9,0,4,532,Jaipur,1,1,0
41855,15,1.8960000000000001,23,14,0,4,238,Lucknow,0,1,0
115209,14,1.8719999999999999,20,0,0,2,539,Pune,0,1,0
99829,0,0.0825,35,16,0,4,232,Bhopal,1,0,0
34323,13,0.6025,64,17,0,3,395,Mumbai,1,0,0
50738,0,0.6200000000000001,57,34,0,4,436,Pune,0,1,0
57924,0,0.886,35,6,0,6,328,Lucknow,1,1,0
34935,3,0.275,40,0,1,4,234,Hyderabad,1,1,0
15045,2,0.345,52,6,1,7,170,Patna,1,0,0
78720,0,0.3,23,29,0,7,340,Delhi,1,0,0
6143,0,0.7000000000000001,43,30,0,2,229,Hyderabad,1,1,0
92243,7,0.06,38,0,0,4,521,Chennai,0,0,0
27553,9,1.1775,41,13,0,3,173,Delhi,1,0,0
167297,15,1.19,32,10,0,4,572,Lucknow,0,0,1
82322,6,2.125,44,29,0,7,317,Chennai,1,0,0
25961,9,0.9580000000000001,49,28,0,3,127,Bhopal,1,1,0
98395,8,2.3975,29,17,0,4,128,Mumbai,1,0,0
91825,0,1.768,22,26,0,6,406,Kolkata,0,1,0
112164,0,2.58,24,12,0,2,313,Mumbai,0,1,0
16162,0,1.5,39,0,0,5,135,Kolkata,1,0,0
54900,9,1.4000000000000001,44,7,0,8,394,Delhi,0,1,0
148663,3,4.44,32,22,1,3,411,Patna,0,0,0
194588,17,0.64,56,25,0,3,456,Pune,0,0,1
38138,4,0.796,62,18,0,5,424,Chennai,1,1,0
50089,4,0.9640000000000001,52,8,0,5,631,Hyderabad,0,1,0
96257,17,4.61,43,37,0,2,617,Kolkata,0,0,1
49889,0,1.924,40,12,1,0,539,Jaipur,0,1,0
35668,0,0.561,30,0,1,2,375,Hyderabad,1,1,0
157159,16,8.18,43,10,0,7,595,Mumbai,0,0,1
176888,6,6.92,20,9,1,7,497,Lucknow,0,0,1
13730,4,0.663,46,24,0,5,397,Chennai,1,1,0
49733,0,0.527,19,30,0,6,241,Delhi,1,1,0
80414,4,0.24,45,0,0,1,548,Hyderabad,1,0,0
32413,16,4.02,40,40,1,8,305,Hyderabad,0,0,0
70757,0,2.3925,53,20,0,2,437,Kolkata,1,0,0
40975,0,2.49,66,28,0,1,331,Hyderabad,1,0,0
64684,14,2.92,23,15,0,4,452,Lucknow,0,1,0
39246,8,0.57,28,7,1,0,203,Kolkata,1,0,0
81197,2,1.02,55,6,1,4,659,Mumbai,0,0,0
98409,8,1.0375,51,6,0,3,500,Pune,1,0,0
50182,0,2.1425,34,29,0,5,659,Bhopal,1,0,0
31322,11,7.22,20,5,1,4,440,Patna,0,0,0
128053,19,8.84,61,17,0,8,809,Patna,0,0,1
21968,4,6.16,63,18,0,4,472,Jaipur,0,0,0
27636,0,0.52,51,1,1,7,199,Pune,0,1,0
36808,2,0.2875,39,0,0,1,622,Kolkata,1,0,0
69795,2,0.12,46,16,0,2,346,Jaipur,1,0,0
70474,2,2.2680000000000002,46,35,0,2,288,Chennai,0,1,0
5970,0,0.24300000000000002,22,19,0,2,319,Mumbai,1,1,0
70708,16,2.936,27,37,1,5,487,Delhi,0,1,0
13655,5,0.686,27,19,0,6,86,Hyderabad,1,1,0
190661,8,3.18,70,31,1,6,527,Delhi,0,0,1
115821,8,0.7080000000000001,26,40,0,6,489,Kolkata,0,1,0
13338,14,0.40800000000000003,38,35,0,2,558,Jaipur,0,1,0
81129,15,2.9480000000000004,30,38,0,0,564,Hyderabad,0,1,0
100389,10,1.125,27,27,1,5,232,Kolkata,1,0,0
138364,5,3.24,55,22,1,2,592,Lucknow,0,0,1
187677,3,8.57,28,1,1,2,604,Lucknow,0,0,1
10708,0,0.5940000000000001,21,1,0,2,290,Jaipur,1,1,0
104566,11,1.295,63,0,0,8,224,Hyderabad,1,0,0
159989,18,7.43,48,7,0,3,590,Patna,0,0,1
43958,2,2.04,66,6,0,4,596,Lucknow,1,0,0
43691,2,0.686,69,20,0,2,520,Chennai,1,1,0
85269,7,4.4,51,27,0,0,359,Jaipur,0,0,0
177026,12,3.79,59,21,1,3,611,Lucknow,0,0,1
36697,10,3.088,52,33,0,0,285,Lucknow,0,1,0
57220,4,1.295,56,11,0,6,208,Jaipur,1,0,0
59768,1,0.7040000000000001,56,24,0,6,267,Chennai,1,1,0
63237,7,2.225,50,6,0,3,238,Jaipur,1,0,0
38310,0,3.664,25,6,1,4,624,Mumbai,0,1,0
44345,0,2.78,49,23,1,6,728,Patna,0,0,0
68777,0,0.188,50,17,0,5,350,Delhi,1,1,0
81319,14,1.044,25,9,0,3,485,Bhopal,0,1,0
48929,0,0.751,63,6,0,3,201,Chennai,1,1,0
30089,0,0.37000000000000005,31,28,0,1,22,Bhopal,1,1,0
193933,3,1.73,51,23,1,1,389,Chennai,0,0,1
73063,15,0.392,25,10,0,3,650,Mumbai,0,1,0
22985,0,0.327,68,31,0,4,92,Bhopal,1,1,0
193293,12,1.36,59,20,1,3,584,Chennai,0,0,1
38962,7,0.6240000000000001,24,39,0,2,488,Bhopal,0,1,0
11994,6,2.736,30,37,0,1,715,Mumbai,0,1,0
76577,7,0.08000000000000002,38,14,1,3,555,Kolkata,0,1,0
69935,17,1.18,64,14,1,4,798,Hyderabad,0,0,1
137439,11,8.44,49,36,0,0,441,Delhi,0,0,1
104193,9,2.1125,28,5,1,0,171,Mumbai,1,0,0
23328,4,3.29,31,20,1,5,369,Mumbai,0,0,0
10915,9,0.08800000000000001,28,11,0,4,259,Hyderabad,1,1,0
35850,1,0.7050000000000001,19,24,0,3,292,Patna,1,1,0
28226,14,0.9,51,0,0,0,497,Pune,1,0,0
41710,6,0.18000000000000002,61,39,0,6,218,Kolkata,0,1,0
63550,2,0.395,64,14,0,3,467,Patna,1,0,0
61880,13,0.548,34,22,0,2,704,Patna,0,1,0
13002,0,1.4725,31,18,1,6,625,Kolkata,1,0,0
96866,13,2.245,42,26,1,1,501,Lucknow,1,0,0
83429,10,1.9825,65,16,0,0,544,Chennai,1,0,0
147992,13,5.47,44,31,1,3,735,Hyderabad,0,0,1
21069,0,0.422,25,13,0,7,321,Pune,1,1,0
87053,10,1.5475,34,0,0,5,369,Hyderabad,1,0,0
179044,7,4.44,22,37,0,8,479,Delhi,0,0,1
56081,0,0.246,29,9,0,0,28,Patna,1,1,0
96243,0,1.6975,55,19,0,0,615,Bhopal,1,0,0
47004,2,2.1825,35,19,0,4,445,Mumbai,1,0,0
38788,0,0.373,43,2,1,5,186,Bhopal,1,1,0
18645,8,0.8420000000000001,48,3,0,7,54,Kolkata,1,1,0
54783,2,1.0775,54,0,0,2,633,Mumbai,1,0,0
87515,13,1.604,23,36,1,5,589,Mumbai,0,1,0
47682,9,0.07,58,0,0,2,136,Jaipur,1,0,0
76510,0,6.95,32,40,1,7,387,Chennai,0,0,0
87799,0,3.232,59,33,0,3,402,Patna,0,1,0
73692,13,6.64,66,22,1,1,357,Chennai,0,0,0
94796,9,0.6040000000000001,43,12,0,8,409,Hyderabad,0,1,0
11014,0,0.10300000000000001,68,0,1,7,153,Pune,1,1,0
54052,5,0.5730000000000001,29,23,0,5,272,Lucknow,1,1,0
176081,14,4.02,58,22,0,2,345,Pune,0,0,1
126718,14,4.29,64,7,1,1,751,Mumbai,0,0,1
37870,1,0.968,31,28,1,3,305,Bhopal,1,1,0
5430,5,0.7240000000000001,18,25,0,3,426,Hyderabad,1,1,0
18380,3,0.41200000000000003,34,20,0,0,117,Mumbai,1,1,0
103277,10,0.07600000000000001,50,36,0,8,430,Mumbai,0,1,0
54082,14,0.34,46,22,0,7,702,Kolkata,0,0,0
80048,18,6.85,70,37,1,6,499,Bhopal,0,0,0
49381,0,0.8380000000000001,62,20,0,5,145,Pune,1,1,0
65940,1,7.08,48,4,1,2,350,Pune,0,0,0
115831,0,1.6239999999999999,25,39,0,3,547,Lucknow,0,1,0
19713,0,0.031,47,2,0,1,319,Kolkata,1,1,0
28307,0,2.4175,30,5,0,6,318,Hyderabad,1,0,0
63194,6,0.986,33,0,1,1,440,Kolkata,1,1,0
56029,0,0.549,19,26,0,0,144,Bhopal,1,1,0
106682,0,0.1775,62,26,0,5,178,Chennai,1,0,0
114495,9,2.164,35,27,0,3,322,Jaipur,0,1,0
101030,16,3.568,52,7,0,7,402,Delhi,0,1,0
79226,3,1.7,62,23,0,0,219,Lucknow,1,0,0
57056,0,7.2,36,3,0,8,325,Lucknow,0,0,0
36757,0,0.2125,30,0,0,5,551,Mumbai,1,0,0
74191,0,1.07,68,38,0,1,825,Pune,0,0,1
75321,10,0.3175,21,18,0,7,241,Kolkata,1,0,0
64115,6,0.9039999999999999,36,28,0,4,464,Patna,1,1,0
80026,2,2.104,67,16,0,4,444,Hyderabad,0,1,0
16319,13,1.98,42,1,0,4,126,Mumbai,1,0,0
23126,8,0.2875,55,0,0,6,339,Chennai,1,0,0
22529,6,2.32,68,14,1,6,515,Delhi,1,0,0
58954,1,8.21,48,13,0,6,756,Patna,0,0,0
110430,18,2.25,53,4,1,1,407,Pune,0,0,0
5618,2,0.8740000000000001,21,0,0,7,491,Chennai,1,1,0
26676,10,2.63,56,23,0,0,759,Kolkata,0,0,0
150506,14,2.05,24,17,1,1,308,Kolkata,0,0,0
70027,0,0.264,33,18,0,6,366,Jaipur,1,1,0
133696,8,9.1,65,23,1,3,424,Patna,0,0,1
52133,0,0.916,22,20,0,8,161,Lucknow,1,1,0
10996,13,0.8225,64,2,1,8,155,Lucknow,1,0,0
6875,0,0.7050000000000001,40,9,1,2,3,Bhopal,1,1,0
46365,10,1.69,53,0,0,2,532,Chennai,1,0,0
58949,11,8.07,49,32,1,8,386,Pune,0,0,0
18734,0,0.29700000000000004,41,5,0,7,482,Patna,1,1,0
32416,0,2.04,42,31,0,0,237,Jaipur,0,1,0
57215,17,6.68,62,3,1,5,439,Jaipur,0,0,0
24820,10,0.10400000000000001,45,19,0,6,351,Bhopal,0,1,0
104232,0,0.9425,36,12,0,7,379,Pune,1,0,0
70724,0,0.6960000000000001,24,0,0,1,494,Pune,1,1,0
20074,6,0.253,61,16,0,0,24,Delhi,1,1,0
50894,0,2.395,58,0,0,3,317,Delhi,1,0,0
81759,1,0.075,34,2,0,0,542,Jaipur,1,0,0
23851,1,0.9580000000000001,19,7,0,1,117,Patna,1,1,0
9769,14,0.5425,33,27,0,2,125,Patna,1,0,0
70141,9,0.196,56,5,1,3,276,Pune,0,1,0
70480,11,2.92,35,30,0,5,371,Patna,0,0,0
101657,3,1.965,56,31,0,7,551,Jaipur,1,0,0
47580,9,0.752,18,4,0,8,379,Hyderabad,1,1,0
171379,14,2.09,20,22,0,3,849,Bhopal,0,0,1
9317,0,0.197,38,0,0,0,55,Lucknow,1,1,0
59701,4,2.572,47,36,0,4,282,Lucknow,0,1,0
52548,9,4.58,28,36,1,4,515,Jaipur,0,0,0
100659,3,1.98,39,24,0,8,140,Jaipur,1,0,0
69357,5,0.024,64,20,0,5,209,Delhi,1,1,0
13959,2,2.44,42,36,1,4,470,Lucknow,0,1,0
128588,0,2.924,20,18,0,4,367,Pune,0,1,0
37573,0,0.993,47,11,0,7,150,Lucknow,1,1,0
11298,13,2.716,41,31,0,0,370,Jaipur,0,1,0
107665,4,0.58,62,7,0,4,526,Bhopal,1,0,0
68406,4,0.10800000000000001,53,0,0,0,213,Chennai,1,1,0
64161,10,0.641,40,3,0,6,477,Bhopal,1,1,0
61853,9,0.523,25,12,1,6,193,Lucknow,1,1,0
61553,0,3.596,21,13,1,7,429,Delhi,0,1,0
60204,1,0.727,67,28,0,6,40,Chennai,1,1,0
21483,0,0.51,56,13,1,8,369,Patna,1,1,0
94233,10,1.616,60,29,0,7,199,Kolkata,0,1,0
27428,4,1.616,48,22,0,7,188,Hyderabad,0,1,0
92702,2,0.9039999999999999,46,4,0,2,382,Jaipur,0,1,0
13230,0,0.017,53,20,0,3,17,Lucknow,1,1,0
170195,12,5.75,30,29,1,3,618,Pune,0,0,1
102923,7,2.12,58,17,1,0,581,Chennai,0,0,1
81929,5,0.52,26,0,0,5,595,Pune,1,0,0
94591,14,0.5,38,38,0,1,431,Lucknow,0,1,0
80705,0,0.76,68,16,0,8,519,Hyderabad,0,1,0
88352,11,0.128,20,2,1,0,641,Hyderabad,0,1,0
14966,12,2.696,42,6,0,0,580,Bhopal,0,1,0
28572,7,0.401,42,18,0,5,370,Pune,1,1,0
46113,4,1.405,29,19,1,0,401,Lucknow,1,0,0
17397,7,0.637,46,22,0,2,389,Kolkata,1,1,0
15780,2,3.8880000000000003,28,14,0,1,516,Patna,0,1,0
122402,13,0.272,69,7,1,8,524,Pune,0,1,0
125928,3,1.672,28,5,1,4,698,Kolkata,0,1,1
22525,0,0.246,66,19,0,5,272,Chennai,1,1,0
19293,2,1.908,43,3,1,1,432,Delhi,0,1,0
80708,3,2.3,70,21,0,7,493,Pune,1,0,0
58615,0,0.7240000000000001,31,8,0,5,5,Mumbai,1,1,0
190607,12,6.62,33,33,0,7,713,Jaipur,0,0,1
60802,4,1.7640000000000002,27,5,0,7,677,Pune,0,1,0
45057,2,2.684,48,35,0,0,235,Mumbai,0,1,0
38275,0,0.032,48,26,0,6,397,Bhopal,1,1,0
167711,12,5.86,53,38,0,1,537,Pune,0,0,1
105758,0,2.216,27,38,0,7,669,Mumbai,0,1,0
180732,2,3.47,43,15,1,1,321,Delhi,0,0,0
54583,0,0.808,37,1,0,3,620,Mumbai,0,1,0
115858,16,3.232,61,7,0,1,220,Delhi,0,1,0
41525,9,0.054000000000000006,26,6,0,6,257,Patna,1,1,0
17275,0,0.27999999999999997,32,26,0,4,630,Patna,0,1,0
50764,0,1.1025,26,7,0,8,167,Chennai,1,0,0
12574,4,0.253,24,0,0,4,502,Chennai,1,1,0
190458,5,7.45,43,9,1,7,438,Patna,0,0,1
43434,6,1.585,41,0,0,1,321,Delhi,1,0,0
48268,10,0.7730000000000001,29,1,0,2,508,Lucknow,1,1,0
187075,0,3.25,37,11,0,5,585,Patna,0,0,1
19247,13,1.8525,31,8,0,6,352,Lucknow,1,0,0
41442,8,0.862,39,3,0,7,315,Hyderabad,1,1,0
55878,0,0.8625,33,6,0,2,580,Pune,1,0,0
28012,14,0.85,46,23,0,6,669,Kolkata,1,0,0
90459,0,3.6,49,31,0,7,500,Pune,0,1,0
64987,4,0.05,36,17,0,5,174,Bhopal,1,1,0
138099,13,3.5,52,13,0,3,338,Bhopal,0,0,0
27331,12,0.2975,60,17,0,5,552,Kolkata,1,0,0
99996,4,0.0725,49,0,0,8,604,Bhopal,1,0,0
123944,14,1.13,70,37,1,2,357,Kolkata,0,0,0
17805,0,1.0775,37,0,0,1,615,Kolkata,1,0,0
34488,9,0.687,68,19,0,4,133,Bhopal,1,1,0
60913,8,2.89,57,0,1,6,808,Mumbai,0,0,0
138683,4,8.5,37,12,0,2,455,Kolkata,0,0,0
38685,15,1.752,25,2,0,4,380,Delhi,0,1,0
66817,0,3.872,52,24,0,3,678,Delhi,0,1,0
41069,5,9.54,59,15,0,6,701,Bhopal,0,0,0
86666,13,3.0920000000000005,30,20,0,1,675,Kolkata,0,1,0
99811,18,9.32,58,12,1,6,787,Jaipur,0,0,1
86468,4,2.8280000000000003,23,35,1,1,339,Pune,0,1,0
