economy,economycode,regionwb,pop_adult,wpid_random,wgt,female,age,educ,inc_q,emp_in,urbanicity_f2f,account,account_fin,account_mob,fin1_1a,fin1_1b,fin2,fin4,fin4a,fin5,fin6,fin7,fin8,fin8a,fin8b,fin9,fin9a,fin10,fin10_1a,fin10_1b,fin10_1c,fin10_1d,fin10_1e,fin10a,fin10b,fin11_1,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin13_1a,fin13_1b,fin13_1c,fin13_1d,fin13_1e,fin13_1f,fin13a,fin13b,fin13c,fin13d,fin14_1,fin14_2,fin14_2_China,fin14a,fin14a1,fin14b,fin14c,fin14c_2,fin14c_2_China,fin16,fin17a,fin17a1,fin17b,fin20,fin22a,fin22b,fin22c,fin24,fin24a,fin24b,fin26,fin27_1,fin27c1,fin27c2,fin28,fin29_1,fin29c1,fin29c2,fin30,fin31a,fin31b,fin31b1,fin31b1_China,fin31c,fin32,fin33,fin34a,fin34b,fin34d,fin34e,fin35,fin37,fin38,fin39a,fin39b,fin39d,fin39e,fin42,fin42a,fin43a,fin43b,fin43d,fin43e,fin44a,fin44b,fin44c,fin44d,fin45,fin45_1,fin45_1_China,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,mobileowner,internetaccess,anydigpayment,merchantpay_dig,year
Nepal,NPL,South Asia,20742576.0,128673813,1.12293839775022,2,42.0,2,5,1.0,1.0,1,1,0.0,1.0,1.0,2,,,2.0,1.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,2.0,2.0,1.0,1.0,,,2.0,,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,0,0,1,4,4,4.0,4,1.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,147495722,0.725606619752004,2,60.0,1,1,1.0,1.0,1,0,1.0,,,2,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,1.0,2.0,1.0,2.0,2,,,1,1,2,,,,2,2,2.0,1.0,1,2,1,2.0,2,1.0,1.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,1,1,5.0,1.0,,1,1,2,4,4,4.0,2,1.0,1,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,209304407,1.13007974881161,1,25.0,1,2,2.0,1.0,1,1,0.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,1.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,156907099,0.287007133132031,1,16.0,2,5,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,3.0,3.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,0,0,4,4,4,4.0,4,1.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,195263947,0.263544210014897,2,53.0,3,5,1.0,1.0,1,1,0.0,1.0,1.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,3.0,3.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,1.0,1.0,,0,0,2,4,4,2.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,158024298,0.55734854143132,1,45.0,1,4,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,3,3,,2.0,,0,0,4,4,4,4.0,4,5.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,156448904,1.8755834661895,1,49.0,1,4,1.0,2.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,2,2,2,,2,3.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,3,1.0,3.0,,1,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,118934738,1.83571720991778,1,29.0,1,1,1.0,1.0,1,1,0.0,2.0,1.0,2,,,1.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,2,2,2,1.0,1,2.0,2.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,3,2,2,1.0,2.0,,1,1,4,4,4,2.0,2,5.0,1,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,206997953,1.57583980001425,1,48.0,1,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,1.0,1.0,2.0,2.0,2.0,2.0,3,3,3,2,,2.0,,0,1,2,4,4,3.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,130214878,0.281346651716263,1,25.0,2,4,1.0,2.0,1,1,0.0,1.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,1,,3,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,1,1,4,4,4,4.0,4,5.0,2,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,190060676,2.66109029356142,2,33.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,3,2.0,2.0,,0,0,4,4,4,4.0,4,5.0,2,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,194899422,0.837679512647838,2,25.0,1,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,2,4.0,1.0,,0,1,4,4,4,2.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,153255659,0.751589781461944,1,68.0,1,3,2.0,1.0,1,1,0.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,2,1.0,4,1.0,1.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,1,2,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,1,2.0,1.0,,1,1,4,1,4,2.0,2,1.0,2,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,173389032,1.26690465784556,2,25.0,1,5,1.0,2.0,1,1,1.0,1.0,2.0,1,1.0,2.0,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,1,1.0,,1,1,1,3.0,2.0,,2,2,2.0,2.0,2,2,1,,1,2.0,2.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,1.0,2.0,,,2.0,2,2,,,,,2.0,,,,,,3,2,2,2,2.0,2.0,,0,1,1,4,4,4.0,4,1.0,1,2,1,1.0,2021
Nepal,NPL,South Asia,20742576.0,148856534,0.263544210014897,1,36.0,2,2,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,2,2,1,1.0,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,2,1.0,2.0,,1,1,4,4,4,2.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,138358064,1.05501034118952,2,22.0,2,3,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,4,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,1.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,120236091,2.1133485979724,2,32.0,1,2,1.0,1.0,1,1,0.0,1.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,2,2,2,2.0,2,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,1.0,1.0,2.0,,,2.0,1,2,1.0,2.0,,,1.0,1.0,2.0,2.0,1.0,,2,2,3,3,2.0,1.0,,1,0,1,1,4,2.0,2,5.0,1,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,190214718,0.346994572917911,1,44.0,2,4,2.0,1.0,1,1,0.0,1.0,1.0,2,,,2.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,2,1.0,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,1,1,2.0,2.0,,1,1,4,4,4,2.0,2,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,133215906,0.849255813952123,2,35.0,1,5,1.0,1.0,1,1,0.0,2.0,2.0,1,2.0,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,3,2,,,,,2.0,,,,,,3,2,2,1,2.0,1.0,,1,0,1,5,4,4.0,2,5.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,172751772,1.05647829976555,1,28.0,1,4,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,1,2.0,2.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,2.0,2.0,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,2,1.0,3.0,,1,1,3,4,4,2.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,138840001,1.76190314462603,1,30.0,1,2,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,1,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,1,2,1,4.0,1.0,,1,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,165975599,0.628143180652604,1,45.0,1,5,2.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,1.0,2.0,2.0,2.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,4,,2.0,,0,0,4,4,4,4.0,2,4.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,180482636,0.814692676021976,1,72.0,1,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,1,2.0,3,2.0,4.0,2.0,,,,1.0,1.0,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,2,1.0,2.0,,1,1,4,4,4,4.0,2,1.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,114166484,1.95423998989708,1,38.0,1,4,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,2.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,1,3,1.0,2.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,115757046,0.969397717786065,2,40.0,2,4,1.0,1.0,1,1,1.0,2.0,2.0,2,,,1.0,1.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1,2.0,,1,1,1,1.0,2.0,,1,1,1.0,2.0,1,1,1,,3,3.0,3.0,2.0,,,,1.0,1.0,,,1,1.0,1.0,2.0,,,1,1.0,1.0,1.0,,,2.0,1,2,1.0,1.0,,,1.0,1.0,1.0,1.0,,,2,2,3,3,2.0,3.0,,1,1,1,1,4,1.0,1,1.0,1,1,1,1.0,2021
Nepal,NPL,South Asia,20742576.0,132685291,0.765463234319002,2,43.0,2,5,1.0,1.0,1,1,0.0,1.0,1.0,1,1.0,2.0,2.0,2.0,2.0,,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,1,2,2,,,,1,1,2.0,2.0,2,2,2,,1,3.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1,2.0,1.0,2.0,,,2,,,,,,,2,1,1.0,2.0,,,2.0,,,,,,3,3,3,3,,2.0,,1,0,4,4,1,4.0,1,2.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,159334443,0.590837423196281,1,23.0,2,5,1.0,2.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,2.0,2.0,2,2,2,,3,3.0,2.0,1.0,2.0,2.0,2.0,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,3,3,3,,3.0,,0,0,4,4,4,4.0,4,4.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,147651616,0.580819466796479,2,24.0,3,3,1.0,2.0,1,1,0.0,2.0,2.0,1,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,1.0,,2,1,2,,,,2,2,,2.0,1,2,1,,2,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,4.0,1.0,,1,1,4,4,4,4.0,4,1.0,1,1,1,1.0,2021
Nepal,NPL,South Asia,20742576.0,185361530,1.25651926897176,2,27.0,1,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,1,1,,2,3.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,2,2.0,1.0,,0,1,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,189901014,0.276276884164546,1,50.0,1,5,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1.0,2,2,2,2.0,1,3.0,3.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,3,3,3,3,,3.0,,1,0,4,4,4,2.0,4,3.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,114058376,1.13003732971853,2,23.0,1,4,1.0,1.0,1,1,0.0,1.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,2.0,2.0,2,2,1,,1,2.0,1.0,1.0,1.0,,,2.0,,,,1,2.0,2.0,,,1.0,1,2.0,1.0,2.0,,,2.0,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,2,2,2,3,1.0,1.0,,0,1,1,4,4,2.0,2,1.0,1,1,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,177831065,0.47311623436764,2,27.0,2,2,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,2.0,,0,0,4,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,174876293,0.946035746961908,2,19.0,1,5,1.0,2.0,1,1,0.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,1.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1,1.0,,2,1,1,2.0,1.0,,2,2,2.0,2.0,2,2,1,,3,2.0,2.0,1.0,1.0,,,1.0,1.0,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,2,2,2,2,4.0,2.0,,1,1,2,4,4,4.0,4,1.0,1,1,1,1.0,2021
Nepal,NPL,South Asia,20742576.0,134484820,1.05647829976555,1,25.0,1,4,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,1,3,3.0,2.0,,0,1,4,4,4,4.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,195537898,0.948848020723753,1,22.0,2,4,2.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,,,,,,,,,,,2,,,2,1,2,,,,2,2,2.0,2.0,1,2,2,,2,2.0,2.0,2.0,,,,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,3,2,2,3,6.0,2.0,,0,1,4,4,4,4.0,4,3.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,135985253,0.695151685806979,1,17.0,2,5,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,1,1.0,1,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,2,2,2,3,3.0,2.0,,1,1,4,4,4,4.0,4,3.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,199791040,0.804358536502004,2,17.0,2,4,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,1,2.0,1.0,,0,0,4,4,4,2.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,181707387,0.774296160891017,1,36.0,1,3,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,3,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,3,1.0,2.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,117151846,0.548505227619734,2,57.0,1,3,2.0,2.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,1,3.0,3.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,2,2.0,1.0,,0,0,4,4,4,2.0,4,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,199009001,0.855118851206909,1,44.0,1,1,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,1,1,1,,2,1.0,4.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,1.0,1.0,2.0,2.0,1.0,,1,1,2,2,1.0,1.0,,1,1,4,4,4,2.0,2,2.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,185040752,2.83160028258982,2,17.0,1,3,1.0,1.0,0,0,0.0,,,2,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,1.0,,1,0,2,4,4,4.0,4,5.0,2,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,132503235,1.8614683764449,1,23.0,1,4,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,1,2,1,,3,1.0,1.0,2.0,,,,1.0,1.0,,,2,,,,,,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,1,1,2.0,3.0,,0,1,4,4,4,4.0,4,1.0,1,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,165508079,1.04755433814883,2,30.0,2,1,1.0,1.0,1,1,0.0,1.0,1.0,1,2.0,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,1,2.0,2.0,,,1.0,2,,,,,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,1.0,,0,0,4,4,4,4.0,2,5.0,1,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,173357800,1.31388710904067,2,18.0,2,3,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,2,1,2,,2,2.0,1.0,2.0,,,,2.0,,,,2,,,,,,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,2,2,2.0,2.0,,1,1,2,4,4,4.0,4,5.0,1,1,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,120976121,0.53836193029061,2,63.0,1,5,1.0,1.0,1,1,0.0,2.0,2.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2.0,1,2,1,,3,1.0,1.0,2.0,,,,1.0,2.0,2.0,1.0,1,2.0,2.0,,,2.0,1,2.0,2.0,2.0,1.0,,,2,2,,,,,2.0,,,,,,1,1,3,3,2.0,2.0,,1,1,2,4,4,4.0,3,2.0,2,2,0,0.0,2021
Nepal,NPL,South Asia,20742576.0,203836157,0.432577034554369,1,50.0,1,3,2.0,1.0,1,1,0.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,1.0,2.0,1.0,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,1.0,1,2,1,1.0,1,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,1.0,2.0,,,2.0,,,,,,1,1,2,1,2.0,1.0,,1,1,4,1,4,4.0,4,5.0,1,2,1,0.0,2021
Nepal,NPL,South Asia,20742576.0,136524595,0.407346338010988,1,68.0,1,5,1.0,1.0,1,1,0.0,2.0,1.0,2,,,2.0,2.0,2.0,,,,2.0,,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2.0,2,2,2,,2,1.0,1.0,2.0,,,,2.0,,,,2,,,,,,2,,,,,,,1,2,1.0,2.0,,,2.0,,,,,,2,2,2,3,1.0,1.0,,1,0,4,1,4,4.0,4,5.0,2,2,1,0.0,2021
